100
1	0.0	0.0	0.0	0.0	0.0	17.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.7	8.5	0.0	0.0	0.0	0.0	18.8	30.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2	71.7	0.0	0.0	0.0	15.5	0.0	37.1	70.8	0.0	0.0	26.3	0.0	0.0	0.0	0.0	0.0	0.0	95.4	0.0	13.3	5.0	0.0	17.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.2	24.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.2	0.0	0.0	17.9	0.0	0.0	0.0	0.0	0.0	0.0	16.9	0.0	0.0	0.0	13.5	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	54.6	0.0	2.2	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.2	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.8	0.0	0.0	0.0	0.0	29.4	0.0	13.7	0.0	0.0	0.0	0.0	0.0	13.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.5	19.3	0.0	8.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.7	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.5	0.0	0.0	0.0	0.0	51.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7	0.0	0.0	0.0	0.6	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	46.2	11.3	11.1	21.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0.0	54.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.2	9.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.8	0.0	46.4	0.0	20.4	0.0	0.0	0.0	0.0	2.1	0.0	9.4	0.0	0.0	0.0	20.1	0.0	0.0	0.0	5.6	0.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6	0.0	0.0	0.0	0.0	0.0	27.6	0.0	0.0	15.2	0.0	0.0	0.0	0.0	5.7	0.0	0.0	12.9	4.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	0.0	0.0	14.2	0.0	6.0	0.0	0.0	0.0	14.6	44.1	0.0	0.0	85.0	0.0	0.0	8.9	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.5	0.0	8.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	11.3	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.8	0.0	0.0	0.0	0.0	0.0	20.2	0.0	14.1	18.7	0.0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	27.8	0.0	0.0	0.0	14.9	22.4	0.0
6	17.9	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7	0.0	0.0	55.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	10.6	0.0	0.0	0.0	8.6	0.0	0.0	68.7	0.0	0.0	0.1	0.0	33.9	6.9	0.0	0.0	7.1	0.0	10.4	9.7	6.3	0.0	0.0	70.5	0.0	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.0	14.2	0.0	0.0	12.9	0.0	0.0	27.6	0.0	0.0	55.3	0.0	0.0	0.0	8.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.3	0.0	12.2	62.4	0.0	0.0	5.2	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	41.2	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.1	0.0	25.1	0.0	0.0	73.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.6	0.0	0.0	0.0	0.0	35.0
8	0.0	1.4	0.0	0.0	0.0	0.0	12.9	0.0	0.0	60.8	0.0	0.0	0.0	22.1	0.0	5.0	0.0	10.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2	7.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.2	0.4	0.0	0.0	7.4	0.0	0.0	0.0	0.0	10.4	1.9	0.0	0.0	27.0	37.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	53.4	0.0	0.0	15.6	0.0	0.0	48.1	0.0	0.0	0.0	0.0	43.0	0.0	17.6	0.0	0.0	0.0	0.0	0.0	0.0
9	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	72.2	0.0	0.0	0.0	0.0	24.9	0.0	0.0	0.0	0.0	0.0	23.2	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0	46.9	0.0	7.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.1	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.1	0.0	0.0	17.4	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.8
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2	0.0	0.0	10.0	0.0	19.6	0.0	8.9	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	2.6	0.0	0.0	0.0	0.0	0.0	13.8	7.3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	18.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3	0.0	27.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.1	0.0	46.5	62.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.2	0.0	0.0	0.0	42.7	0.0
